% Model:                
% Version:              COMSOL 4.1.0.88
% Date:                 Apr 19 2023, 14:40
% Dimension:            1
% Nodes:                368
% Expressions:          1
% Description:          Line graph
% cutx_                   Height
0.48503305566023835       0.05881094889382661
0.48831635143290664       0.058481044210828476
0.48880342699305873       0.05843207086088926
0.49362122825106874       0.05794721457421257
0.4959278516226786        0.05771479196909549
0.49726702996114003       0.05757868906875523
0.5021487429723229        0.0570823439123901
0.5028028201458696        0.057015816145682935
0.5053405388400789        0.05675764301380134
0.505751540637778         0.05671582169236353
0.5058197148000662        0.05670888443368133
0.5085907096501958        0.05642685980777848
0.511510513947416         0.05613148798208853
0.5179635147431766        0.055477453166179594
0.5235504826110956        0.05490985395686015
0.524768610446893         0.05478625496597382
0.5317373967048079        0.05408022297968796
0.5337873272610458        0.05387451840807094
0.5376917080583425        0.053483305100012854
0.5386267496909676        0.05338972816547106
0.5415557174153598        0.053096885774457314
0.5434183835295032        0.052910876399616766
0.5443657527001594        0.05281633672655857
0.545107267618951         0.05274237086077928
0.5529712381074139        0.05195963063998695
0.5540508684891128        0.0518535550198018
0.5555673355419393        0.05170447850494066
0.5570428540774143        0.051558720672244304
0.5587935745936465        0.051385781532299314
0.5639194221063981        0.05087946836366442
0.5674117909138272        0.050534527299930465
0.5696152067926206        0.050316905561511215
0.5699091890584799        0.05028726455565991
0.5791551439617126        0.049355395422811095
0.5865050932646           0.048615118931752896
0.5869562804857298        0.048569690436351544
0.5886595657726075        0.04839820753480282
0.5912561932311542        0.04813450030506536
0.5920130324013243        0.04805778053478097
0.5984930838733653        0.047414579545775645
0.600443239364993         0.047221104056769034
0.6039192176880932        0.04687635938538717
0.6051621691148694        0.046753118114604975
0.609807829430234         0.04629264788845397
0.6138306488136082        0.04590271960170833
0.6159777366726553        0.045694270876246876
0.6160810371701236        0.04568423931166199
0.618579274411947         0.04544155876594049
0.6224336578095013        0.04506685700696378
0.6227365574891413        0.04503739616509357
0.6228480194235374        0.045026554539876924
0.6228727266842515        0.0450241512870089
0.6261014772735072        0.04470997171210998
0.6279801950174241        0.044527048213908085
0.6282028416470764        0.04450508692436956
0.6301795974968429        0.0443101424129132
0.6340848562285799        0.04392521062193709
0.6347835381137494        0.043856371070172664
0.6380933774012979        0.04353037477228417
0.6405934200673484        0.04328426342571974
0.6438728941821874        0.04295888977511533
0.6467734422322996        0.042677216030827074
0.6502877859223818        0.042336934609718435
0.650902746630269         0.04227750260044491
0.6522586372737984        0.04214658280155122
0.6524177106703031        0.04213123393315464
0.6570047926936624        0.04168959405675997
0.6582917943253721        0.0415660175523877
0.6595109558641573        0.041449090285877364
0.6609625271584191        0.041310044757127753
0.6616059330784937        0.041248472810315066
0.6628002262750381        0.041134279855284325
0.670975437327313         0.040364582385412254
0.6738244279852825        0.0400905720958815
0.6772906281696026        0.03975145892814769
0.6799407538128298        0.03949379434421787
0.6804710747858129        0.03944240004111866
0.6805254055234992        0.0394371379095714
0.6822548109529563        0.03927572784758551
0.6839829554214099        0.03911466143244436
0.6898514924569408        0.038569388306572305
0.6900702898973349        0.038549109183981155
0.6910164706948072        0.03846145461195982
0.6977620182357235        0.037838506453846704
0.6980605107768267        0.03781084260924036
0.69813982619048          0.037803492724859625
0.6998289603933494        0.037647061230147015
0.7009267597599073        0.037544948648403034
0.7012172491465914        0.03751757596084904
0.7013854248116654        0.037501731413620905
0.7068561257217374        0.036987341918026446
0.7132065042647838        0.03639274264221039
0.715404455599836         0.03618757032097822
0.7177334691378701        0.035973469778358615
0.722222000801875         0.035562639756516086
0.7244167380634271        0.03536261593341791
0.7309410468763883        0.03477133100358064
0.7326362148654579        0.034618516282284684
0.7368927646122191        0.03423628176633587
0.741979209952701         0.033784593046588984
0.7467405040954485        0.03336478842480862
0.7489994091974345        0.03316663810740091
0.7495425742680165        0.03311908956984087
0.750179952474413         0.03306334193958297
0.755005547601105         0.03264432489766269
0.7562058310818274        0.03254058180616894
0.7593515968559355        0.03226959410647123
0.7601614656740705        0.03220004173720731
0.7614961237098284        0.032085609943296026
0.7647963438921989        0.03179934932696835
0.7698326196343919        0.031365862328057006
0.7723159853348411        0.03115374561455328
0.7734447402919324        0.03105760182454057
0.7768624652566763        0.030767515318459664
0.7810263041565093        0.030419349872190513
0.7863872412614882        0.02997419404163064
0.7891059158837286        0.029749780067614123
0.7904632100678651        0.029638078329579674
0.7909285848566614        0.02959958530692832
0.7917065050018037        0.029535321956974663
0.7944638482569684        0.029308362067805967
0.8016778667779363        0.028720634229210267
0.8021373709195909        0.028683495645883298
0.8061592411052787        0.028363561688660634
0.8113108056161235        0.027958748667878012
0.8114483722517911        0.027948015374561177
0.8132687229103577        0.02780636313253868
0.813554599141818         0.027784180947672373
0.8172308652170659        0.02750046293790225
0.8181589682587724        0.027428383974213925
0.8236552502188879        0.027004345096325037
0.8270317866548806        0.026746235046209002
0.8285271197551195        0.026634292359783183
0.8310031725696694        0.026449725185207263
0.8331934386959723        0.026287285578368454
0.8340681129236284        0.02622237354329876
0.837569235422309         0.02596430486326995
0.8400292119728812        0.02578466345733181
0.8422157504161609        0.025626156863711183
0.844322495702401         0.025474473406537523
0.844830004659456         0.025438085665756113
0.8460609268782807        0.025350075879469747
0.8518341638041463        0.024940664445569104
0.8555575121591389        0.02468194900124384
0.8558653083163157        0.024660748840729087
0.8562767264911675        0.024632518820965607
0.8661187133676211        0.023971152435778003
0.8676692645560781        0.02386940056341677
0.8689967879955293        0.023782812799562805
0.8693400720156135        0.023760444438181476
0.8737150515269191        0.023477975141646137
0.8770464350750748        0.02326612397175198
0.8838647451716231        0.022841260371312358
0.8843043961987662        0.02281426731173469
0.8848170312977002        0.022782854865138483
0.8850630214981737        0.022767760030456115
0.8856502821541994        0.022731808899645645
0.88565879964256          0.022731288357343105
0.8860940088338104        0.022704724405035785
0.8900797886493976        0.022465559158365605
0.8964169987147319        0.02209731216160319
0.8980097955351456        0.022007076629715842
0.8997308893829875        0.02191062029928134
0.9033572093265065        0.0217109496634748
0.9082599939289258        0.02144867502438703
0.9099255822364806        0.021361583614081154
0.9142328260687221        0.021141088490829633
0.9165078627452001        0.02102848227807564
0.9171214134823344        0.020998426767029284
0.9199185076678864        0.020864529140278802
0.9236194479554625        0.020687555708528194
0.9250454538201989        0.020621624566214043
0.9293938242188691        0.020427787360457143
0.9329573522957308        0.02027784323291509
0.934593353290823         0.020210992279151647
0.9349367896294413        0.020197117497957953
0.9376593081930839        0.0200890786657267
0.9426454404632153        0.01990019367949382
0.9468577166930499        0.01974909607391221
0.9477666358451986        0.019717570519084016
0.9550732475964583        0.01947804604521575
0.9575753167645102        0.019401707635989737
0.9592320684093945        0.01935275576869623
0.9598909649822572        0.019334007715987502
0.9619760080997728        0.019276422539895727
0.9654250997328433        0.01918697673342546
0.9794725021456896        0.018904282644867668
0.9814155632517927        0.0188766806958779
0.9821416656919086        0.018867083510953363
0.9822713006305122        0.018865411136621206
0.9883473628413655        0.018800983040761495
0.9914970531136454        0.018778340978573147
0.9928829203643614        0.018770705103104524
0.9937900963629944        0.01876647671691916
1                         0.018767675975419614
